index,ID,has_duplicate,dup_of,title,author,format,language,published,date,description,edition,hashed_ID,hashed_title,hashed_author,hashed_format,hashed_language,hashed_published,hashed_date,hashed_description,hashed_edition,prev_ID,prev_title,prev_author,prev_format,prev_language,prev_published,prev_date,prev_description,prev_edition,ID_hamming_distance,title_hamming_distance,author_hamming_distance,format_hamming_distance,language_hamming_distance,published_hamming_distance,date_hamming_distance,description_hamming_distance,edition_hamming_distance
48,'SCSB-8194183',False,,More whimsies,"Kilmer, Annie Kilburn",Book,English,New York: Frye Publishing Co.,1929.0,140 p. : ill. ; 21 cm.,nan,2898690900672824328,10782192696966485309,113611674262723962,3239280228008868087,232641095895406674,11981104447691954354,72762108399452352,8827161413135172825,11957213470032839208,'99889403506421',Science : its history and development among the world's cultures,"Ronan, Colin A.",Book,English,"New York, NY: Facts on File",1982.0,543 p. : ill. ; 24 cm.,nan,33,30,29,0,0,31,19,23,0
30,'SCSB-5856029',False,,Lider far yugnṭ,"Olitzky, Mates, 1915-2008",Book,Yiddish; English,"Amherst: National Yiddish Book Center; ניו־יארק :: בילדונגס־קאמיטעט פון ארבעטער־רינג, ",1999.0,93 pages ; 24 cm.,nan,288265646440006927,10909028966453032960,5476872753335472909,3239280228008868087,2569546427538174062,3580067070939576549,2260957655696672785,11849255410672543772,11957213470032839208,'SCSB-8194183',More whimsies,"Kilmer, Annie Kilburn",Book,English,New York: Frye Publishing Co.,1929.0,140 p. : ill. ; 21 cm.,nan,21,31,36,0,23,33,22,35,0
87,'9913821153506421',False,,The Smart Set anthology of world famous authors,nan,Book,English,New York: Halcyon House,1934.0,"xlviii, 844 pages ; 23 cm",nan,10807105776819352616,11215290804379029244,11957213470032839208,3239280228008868087,232641095895406674,11440021087208739922,148077830134039307,10849474035392702781,11957213470032839208,'SCSB-5856029',Lider far yugnṭ,"Olitzky, Mates, 1915-2008",Book,Yiddish; English,"Amherst: National Yiddish Book Center; ניו־יארק :: בילדונגס־קאמיטעט פון ארבעטער־רינג, ",1999.0,93 pages ; 24 cm.,nan,32,33,29,0,23,37,24,21,0
50,'9994756833506421',False,,Science : antiqvity and its legacy,"Lang, Philippa, 1974-",Book,English,London: I.B. Tauris,2016.0,"xiv, 226 pages ; 22 cm.",nan,12802108018528331044,11284959867742522996,11075658000893796685,3239280228008868087,232641095895406674,2880704026016568546,1745253793159862978,14898189058699350160,11957213470032839208,'9913821153506421',The Smart Set anthology of world famous authors,nan,Book,English,New York: Halcyon House,1934.0,"xlviii, 844 pages ; 23 cm",nan,22,22,26,0,0,34,28,26,0
68,'SCSB-2451472',True,'9925628783506421',Summer of love,"Kilmer, Joyce, 1886-1918",Book,English,New York: Baker & Taylor,1911.0,92 pages ; 20 cm,nan,3469501327880511680,11331686177845423528,2342903382622522707,3239280228008868087,232641095895406674,562119647890119611,2459572409117772325,9651497677338322968,11957213470032839208,'9994756833506421',Science : antiqvity and its legacy,"Lang, Philippa, 1974-",Book,English,London: I.B. Tauris,2016.0,"xiv, 226 pages ; 22 cm.",nan,28,37,33,0,0,31,28,19,0
67,'99125448516306421',False,,Summer of Love,"Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2020.0,nan,nan,2875583770143654336,11331686177845423528,2342903382622522707,3239280228008868087,232641095895406674,12511420131515466813,10163435546392610884,11957213470032839208,11957213470032839208,'SCSB-2451472',Summer of love,"Kilmer, Joyce, 1886-1918",Book,English,New York: Baker & Taylor,1911.0,92 pages ; 20 cm,nan,25,0,0,0,0,31,32,22,0
69,'SCSB-8174821',True,'9925628783506421',Summer of love,"Kilmer, Joyce, 1886-1918",Book,English,New York: The Baker & Taylor Company,1911.0,"6p.ℓ.,92p. 20cm.",nan,7613590265563368712,11331686177845423528,2342903382622522707,3239280228008868087,232641095895406674,15475676894943386121,2459572409117772325,15069547668082261656,11957213470032839208,'99125448516306421',Summer of Love,"Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2020.0,nan,nan,23,0,0,0,0,35,32,30,0
58,'996906443506421',False,,Science : invention and discovery in the 20th century,nan,Book,English,London: Harrap,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,16463626832144901396,11372693631574823494,11957213470032839208,3239280228008868087,232641095895406674,431794844463125491,37874714840532486,11076934850720486743,11957213470032839208,'SCSB-8174821',Summer of love,"Kilmer, Joyce, 1886-1918",Book,English,New York: The Baker & Taylor Company,1911.0,"6p.ℓ.,92p. 20cm.",nan,28,29,29,0,0,40,27,27,0
8,'99125448757506421',False,,Dreams and Images: An Anthology of Catholic Poets,"Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2021.0,nan,nan,281554487880351840,11433763672471582444,2342903382622522707,3239280228008868087,232641095895406674,12511420131515466813,2359926624759583232,11957213470032839208,11957213470032839208,'996906443506421',Science : invention and discovery in the 20th century,nan,Book,English,London: Harrap,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,30,32,29,0,0,39,21,31,0
6,'SCSB-8204273',False,,Dreams and images; an anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,New York: Boni and Liveright,1926.0,14 p.,nan,598424607720244296,11433763672471582444,2342903382622522707,3239280228008868087,232641095895406674,14324848805051634358,144115791573705259,8777253997851103692,11957213470032839208,'99125448757506421',Dreams and Images: An Anthology of Catholic Poets,"Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2021.0,nan,nan,20,0,0,0,0,34,26,34,0
7,'SCSB-8204267',False,,Dreams and images; an anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,New York: Boni and Liveright,1917.0,"xvii, 286 p. 19 cm.",nan,652151143966737512,11433763672471582444,2342903382622522707,3239280228008868087,232641095895406674,14324848805051634358,6938297774820582017,13700754716247697282,11957213470032839208,'SCSB-8204273',Dreams and images; an anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,New York: Boni and Liveright,1926.0,14 p.,nan,9,0,0,0,0,0,25,40,0
52,'SCSB-10457723',False,,Science : can we trust the experts?,nan,Book,English,London: Hodder & Stoughton,2002.0,"xxii, 90 p. ; 20 cm.",nan,2313273972974321110,11538062398120518796,11957213470032839208,3239280228008868087,232641095895406674,536520524391765164,3680021715266060289,13270534709930628097,11957213470032839208,'SCSB-8204267',Dreams and images; an anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,New York: Boni and Liveright,1917.0,"xvii, 286 p. 19 cm.",nan,35,32,29,0,0,27,26,25,0
24,'SCSB-4446875',False,,Joyce Kilmer; his life and works,"Ippoliti, Helen Grace, Sister",Manuscript; Book,English,nan,1947.0,1 v.,nan,1554305668734187809,11552638195015344015,4850037998958437502,12246599569607877279,232641095895406674,11957213470032839208,1454803421961063748,5489244177663684726,11957213470032839208,'SCSB-10457723',Science : can we trust the experts?,nan,Book,English,London: Hodder & Stoughton,2002.0,"xxii, 90 p. ; 20 cm.",nan,29,25,31,25,0,28,22,40,0
57,'9970744363506421',False,,"Science : image in action : proceedings of the 7th International Workshop Data Analysis in Astronomy ""Livio Scarsi and Vito DiGesú"", Erice, Sicily, Italy, 15-21 April 2011","International Workshop on Data Analysis in Astronomy (7th : 2011 : Erice, Italy)",Book,English,Singapore: World Scientific,2012.0,"xxi, 303 p. : ill. ; 24 cm.",nan,12822182802649875868,11568763365230608256,2380721770161001609,3239280228008868087,232641095895406674,9701026137458374689,1491268187721842952,9917811715501084152,11957213470032839208,'SCSB-4446875',Joyce Kilmer; his life and works,"Ippoliti, Helen Grace, Sister",Manuscript; Book,English,nan,1947.0,1 v.,nan,36,28,27,25,0,29,18,29,0
42,'99127149995506421',True,'99100274523506421',"Mineral resources of the Joyce Kilmer-Slickrock Wilderness, North Carolina-Tennessee","Lesure, Frank Gardner, 1927-",Book,English,"Washington, D.C.: United States Department of the Interior, Geological Survey; Washington: United States Government Printing Office",1977.0,"1 online resource (vii, 89 pages, 3 pages of plates) : illustrations, maps (some color).",nan,9423797354061244484,11930181484097689950,4103923859152579519,3239280228008868087,232641095895406674,16070059364226711141,3188898182016794764,4752502600756837009,11957213470032839208,'9970744363506421',"Science : image in action : proceedings of the 7th International Workshop Data Analysis in Astronomy ""Livio Scarsi and Vito DiGesú"", Erice, Sicily, Italy, 15-21 April 2011","International Workshop on Data Analysis in Astronomy (7th : 2011 : Erice, Italy)",Book,English,Singapore: World Scientific,2012.0,"xxi, 303 p. : ill. ; 24 cm.",nan,29,24,39,0,0,28,21,37,0
43,'99100274523506421',True,'99127149995506421',"Mineral resources of the Joyce Kilmer-Slickrock Wilderness, North Carolina-Tennessee","Lesure, Frank Gardner, 1927-",Book,English,"Washington, D.C.: United States Department of the Interior, Geological Survey; Washington: United States Government Printing Office",1977.0,"1 online resource (vii, 89 pages, 3 pages of plates) : illustrations, maps (some color).",nan,10689518361480927124,11930181484097689950,4103923859152579519,3239280228008868087,232641095895406674,16070059364226711141,3188898182016794764,4752502600756837009,11957213470032839208,'99127149995506421',"Mineral resources of the Joyce Kilmer-Slickrock Wilderness, North Carolina-Tennessee","Lesure, Frank Gardner, 1927-",Book,English,"Washington, D.C.: United States Department of the Interior, Geological Survey; Washington: United States Government Printing Office",1977.0,"1 online resource (vii, 89 pages, 3 pages of plates) : illustrations, maps (some color).",nan,25,0,0,0,0,0,0,0,0
32,'SCSB-9959461',True,9941093333506421,Science : 100 scientists who changed the world,"Balchin, Jon",Book,English,New York: Enchanted Lion,2003.0,208 p. : ports. ; 24 cm.,nan,9591594127788877328,12145366081740024892,1670241015108073920,3239280228008868087,232641095895406674,10872824010217258701,10674565966426409408,12414741576344017068,11957213470032839208,'99100274523506421',"Mineral resources of the Joyce Kilmer-Slickrock Wilderness, North Carolina-Tennessee","Lesure, Frank Gardner, 1927-",Book,English,"Washington, D.C.: United States Department of the Interior, Geological Survey; Washington: United States Government Printing Office",1977.0,"1 online resource (vii, 89 pages, 3 pages of plates) : illustrations, maps (some color).",nan,22,29,39,0,0,28,26,34,0
31,'9941093333506421',True,SCSB-9959461,Science : 100 scientists who changed the world,"Balchin, Jon",Book,English,New York: Enchanted Lion,2003.0,208 p. : ill. ; 24 cm.,nan,13306709025137952189,12145366081740024892,1670241015108073920,3239280228008868087,232641095895406674,10872824010217258701,10674565966426409408,16285059762160076981,11957213470032839208,'SCSB-9959461',Science : 100 scientists who changed the world,"Balchin, Jon",Book,English,New York: Enchanted Lion,2003.0,208 p. : ports. ; 24 cm.,nan,32,0,0,0,0,0,0,24,0
94,'SCSB-8600161',False,,Science; one of a series of interviews on the American character [by the] Center for the Study of Democratic Institutions. An interview by Donald McDonald with Hans Bethe,"McDonald, Donald, 1920-",Book,English,"Santa Barbara, Calif: Center for the Study of Democratic Institutions",1962.0,37 p.,nan,944253725327754754,12306758920470321845,2982123251123541372,3239280228008868087,232641095895406674,4253997725297773236,361995548524512065,8937536569006937569,11957213470032839208,'9941093333506421',Science : 100 scientists who changed the world,"Balchin, Jon",Book,English,New York: Enchanted Lion,2003.0,208 p. : ill. ; 24 cm.,nan,31,26,32,0,0,40,22,34,0
23,'9969142853506421',False,,"Joyce Kilmer, ed. with a memoir","Kilmer, Joyce, 1886-1918",Book,English,nan,1918.0,2 volumes,nan,12807085130029274492,12714417505818726231,2342903382622522707,3239280228008868087,232641095895406674,11957213470032839208,74355719898300801,14446023091743023022,11957213470032839208,'SCSB-8600161',Science; one of a series of interviews on the American character [by the] Center for the Study of Democratic Institutions. An interview by Donald McDonald with Hans Bethe,"McDonald, Donald, 1920-",Book,English,"Santa Barbara, Calif: Center for the Study of Democratic Institutions",1962.0,37 p.,nan,29,33,29,0,0,33,25,34,0
21,'999970303506421',False,,Joyce Kilmer,"Kilmer, Joyce, 1886-1918",Book,English,"Port Washington, N.Y.: Kennikat Press",1968.0,"2 volumes illustrations, facsimile, portraits 19 cm.",nan,10791380459087896601,12759602859714399595,2342903382622522707,3239280228008868087,232641095895406674,9603039485809409026,144118418834989072,10014576524541416861,11957213470032839208,'9969142853506421',"Joyce Kilmer, ed. with a memoir","Kilmer, Joyce, 1886-1918",Book,English,nan,1918.0,2 volumes,nan,29,18,0,0,0,30,24,26,0
20,'SCSB-8173371',False,,Joyce Kilmer,"Kilmer, Joyce, 1886-1918",Book,English,New York: George H. Doran Company,1918.0,"2 v. fronts., pl., ports., fold. facsim. 22 cm.",nan,3189930640082699272,12759602859714399595,2342903382622522707,3239280228008868087,232641095895406674,9702264832087163565,74355719898300801,13979464373422103714,11957213470032839208,'999970303506421',Joyce Kilmer,"Kilmer, Joyce, 1886-1918",Book,English,"Port Washington, N.Y.: Kennikat Press",1968.0,"2 volumes illustrations, facsimile, portraits 19 cm.",nan,24,0,0,0,0,35,24,29,0
31,'9914530963506421',False,,Literature in the making,"Kilmer, Joyce, 1886-1918",Book,English,London: Harper & Brothers,1917.0,"[16], 318, [1] pages ; 19 cm",nan,12753786718547018908,12914929357006325165,2342903382622522707,3239280228008868087,232641095895406674,5488773227285386419,6938297774820582017,279929091820686000,11957213470032839208,'SCSB-8173371',Joyce Kilmer,"Kilmer, Joyce, 1886-1918",Book,English,New York: George H. Doran Company,1918.0,"2 v. fronts., pl., ports., fold. facsim. 22 cm.",nan,26,28,0,0,0,29,28,26,0
65,'99125355832906421',True,'9992637283506421',"Sound wormy : memoir of Andrew Gennett, Lumberman","Gennett, Andrew",Book,English,Athens [Georgia]: University of Georgia Press; ©2002,2002.0,"1 online resource e (xix, 218 pages, 16 unnumbered pages of plates) : illustrations",nan,8136553701505680384,13145864669171409975,1595836709617632668,3239280228008868087,232641095895406674,3297809525658238117,3680021715266060289,141097902738716376,11957213470032839208,'9914530963506421',Literature in the making,"Kilmer, Joyce, 1886-1918",Book,English,London: Harper & Brothers,1917.0,"[16], 318, [1] pages ; 19 cm",nan,24,28,34,0,0,26,26,27,0
66,'9992637283506421',True,'99125355832906421',"Sound wormy : memoir of Andrew Gennett, Lumberman","Gennett, Andrew",Book,English,Athens: University of Georgia Press,2002.0,"1 online resource (xix, 218 pages, 16 unnumbered pages of plates) : illustrations.",nan,17580830779881383218,13145864669171409975,1595836709617632668,3239280228008868087,232641095895406674,12677634942065392813,3680021715266060289,141669667315594971,11957213470032839208,'99125355832906421',"Sound wormy : memoir of Andrew Gennett, Lumberman","Gennett, Andrew",Book,English,Athens [Georgia]: University of Georgia Press; ©2002,2002.0,"1 online resource e (xix, 218 pages, 16 unnumbered pages of plates) : illustrations",nan,22,0,0,0,0,16,0,8,0
32,'SCSB-2421768',False,,Literature in the making ; by some of its makers,"Kilmer, Joyce, 1886-1918",Book,English,New York: Harper,1917.0,318 pages ; 19 cm,nan,1171502233550980181,13233559065004246435,2342903382622522707,3239280228008868087,232641095895406674,10982043861962888308,6938297774820582017,1707895620620204792,11957213470032839208,'9992637283506421',"Sound wormy : memoir of Andrew Gennett, Lumberman","Gennett, Andrew",Book,English,Athens: University of Georgia Press,2002.0,"1 online resource (xix, 218 pages, 16 unnumbered pages of plates) : illustrations.",nan,37,28,34,0,0,35,26,28,0
33,'99125277866006421',False,,"Literature in the Making, by Some of Its Makers","Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2010.0,nan,nan,2616873898482696599,13233559065004246435,2342903382622522707,3239280228008868087,232641095895406674,12511420131515466813,6559580858333937172,11957213470032839208,11957213470032839208,'SCSB-2421768',Literature in the making ; by some of its makers,"Kilmer, Joyce, 1886-1918",Book,English,New York: Harper,1917.0,318 pages ; 19 cm,nan,27,0,0,0,0,28,30,25,0
62,'SCSB-7733270',False,,Royal banners fly,"Kuhn, Anna, 1900-",Book,English,Milwaukee: The Bruce Publishing Company,1941.0,"176 p. incl. 1 illus., ports. 21 cm.",nan,1081215867599458453,13259208220839551296,3954655318912930087,3239280228008868087,232641095895406674,12913099296165530842,12250785022957528004,7404236616136798853,11957213470032839208,'99125277866006421',"Literature in the Making, by Some of Its Makers","Kilmer, Joyce 1886-1918",Book,English,Project Gutenberg,2010.0,nan,nan,21,29,30,0,0,37,33,32,0
37,'996938663506421',True,SCSB-9103095,Science : a history of discovery in the twentieth century,nan,Book,English,New York: Oxford University Press,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,11960303121802268700,14236863658933312646,11957213470032839208,3239280228008868087,232641095895406674,17140752500922815627,37874714840532486,11076934850720486743,11957213470032839208,'SCSB-7733270',Royal banners fly,"Kuhn, Anna, 1900-",Book,English,Milwaukee: The Bruce Publishing Company,1941.0,"176 p. incl. 1 illus., ports. 21 cm.",nan,25,38,29,0,0,31,23,33,0
38,'SCSB-9103095',True,996938663506421,Science : a history of discovery in the twentieth century,nan,Book,English,New York: Oxford University Press,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,233754213874796088,14236863658933312646,11957213470032839208,3239280228008868087,232641095895406674,17140752500922815627,37874714840532486,11076934850720486743,11957213470032839208,'996938663506421',Science : a history of discovery in the twentieth century,nan,Book,English,New York: Oxford University Press,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,34,0,0,0,0,0,0,0,0
49,'SCSB-12788819',False,,Science : an introductory reader,"Steiner, Rudolf, 1861-1925",Book,English,London: Sophia Books,2003.0,"vii, 240 p. : ill. ; 18 cm.",nan,1082913746264675102,14504352446304494390,4782986195246301859,3239280228008868087,232641095895406674,5531974332535003296,10674565966426409408,3569367624661806808,11957213470032839208,'SCSB-9103095',Science : a history of discovery in the twentieth century,nan,Book,English,New York: Oxford University Press,1990.0,256 p. : ill. (some col.) ; 29 cm.,nan,28,34,28,0,0,29,29,41,0
78,'SCSB-8478007',False,,Science bulletin,American-Soviet Science Society,nan,English,New York,nan,28 cm.,nan,16722472356244775118,14771878276562954798,3640500383890944246,11957213470032839208,232641095895406674,10828067544938582576,11957213470032839208,17590760404384153809,11957213470032839208,'SCSB-12788819',Science : an introductory reader,"Steiner, Rudolf, 1861-1925",Book,English,London: Sophia Books,2003.0,"vii, 240 p. : ill. ; 18 cm.",nan,27,22,37,36,0,23,29,30,0
82,'998624703506421',False,,Science forum,nan,Journal,English; French,Ottawa: Québec Science,1968.0,"12 v. : ill. ; 28 cm.; Vol. 1, no. 1 (Feb 1968)-v. 12, no. 3 (May/June 1979).",nan,11870289406067015688,14810953405886967926,11957213470032839208,7354167141175773184,269874927598884883,8828679809541670991,144118418834989072,4773840970301822040,11957213470032839208,'SCSB-8478007',Science bulletin,American-Soviet Science Society,nan,English,New York,nan,28 cm.,nan,32,22,33,31,10,34,30,31,0
79,'SCSB-3408584',False,,The courage of enlightenment,"Kilmer, Joyce, 1886-1918",Book,English,"Prairie du Chien, Wis.?",1917.0,14 pages ; 19 cm,nan,10047575388145732638,14855127795843596352,2342903382622522707,3239280228008868087,232641095895406674,11910910706461713870,6938297774820582017,123147529788786704,11957213470032839208,'998624703506421',Science forum,nan,Journal,English; French,Ottawa: Québec Science,1968.0,"12 v. : ill. ; 28 cm.; Vol. 1, no. 1 (Feb 1968)-v. 12, no. 3 (May/June 1979).",nan,33,27,29,39,10,34,28,30,0
3,'SCSB-2492705',False,,Anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,"Garden City, N.Y.: Image Books",1955.0,398 pages ; 19 cm,nan,302770525418121380,14883547203519895020,2342903382622522707,3239280228008868087,232641095895406674,13577768528964632824,4675589917065087089,10571016254897334904,11957213470032839208,'SCSB-3408584',The courage of enlightenment,"Kilmer, Joyce, 1886-1918",Book,English,"Prairie du Chien, Wis.?",1917.0,14 pages ; 19 cm,nan,26,34,0,0,0,30,22,20,0
5,'9922877073506421',False,,Complete poetry,"Hoffenstein, Samuel, 1889-1947",Book,English,New York: Modern Library,1954.0,373 pages 19 cm.,nan,11595301721627501828,14901002644111633286,9377411627143761257,3239280228008868087,232641095895406674,531749787037129404,295619095100477312,266418318704847345,11957213470032839208,'SCSB-2492705',Anthology of Catholic poets,"Kilmer, Joyce, 1886-1918",Book,English,"Garden City, N.Y.: Image Books",1955.0,398 pages ; 19 cm,nan,27,27,24,0,0,31,30,19,0
66,'SCSB-12771035',False,,Science : sense and nonsense,"Synge, J. L. (John Lighton), 1897-1995",Book,English,New York: W.W. Norton [1951],1981.0,156 p.: ill. ; 21 cm.,nan,1957958653780320863,15651405171604990924,18136413883410333318,3239280228008868087,232641095895406674,11333871964262730244,135135356355149929,8902038153065137281,11957213470032839208,'9922877073506421',Complete poetry,"Hoffenstein, Samuel, 1889-1947",Book,English,New York: Modern Library,1954.0,373 pages 19 cm.,nan,40,24,38,0,0,31,31,29,0
2,'SCSB-12459219',False,,A terrible beauty : poetry of 1916,nan,Book,English; Irish,"Dublin, Ireland: O'Brien Press Ltd",2015.0,160 pages : illustrations ; 21 cm,nan,8519685735933174331,15769038368744710506,11957213470032839208,3239280228008868087,11725275407865204570,15388358857271108512,19176617001637168,274828335797378719,11957213470032839208,'SCSB-12771035',Science : sense and nonsense,"Synge, J. L. (John Lighton), 1897-1995",Book,English,New York: W.W. Norton [1951],1981.0,156 p.: ill. ; 21 cm.,nan,20,27,31,0,20,25,26,27,0
4,'9923482773506421',False,,"Catalogue of first editions of esteemed authors : prepublications of their works in proof and page form. Original manuscripts, association books. Inclusive manuscripts of Christopher Morley [some never printed]. William McFee. Rare pamphlets mostly inscribed: by Cabell, Chesterton, Conrad, Coolidge, Fitzgerald, O'Henry, Hergesheimer, Huxley, Hudson, Joyce Kilmer, Lawrence, Newton, Tomlinson, Wilder and others. The property of Christopher Morley, Esq., of Roslyn, L.I. Sold by his order. Inclusive, additions from the library of a friend (arranged in a separate alphabet) consisting of choice modern press books, first editions, inclusive, the rare William Andrew Clark catalogue series, original drawings by Beardsley, original manuscript of a playlet by G. Bernard Shaw","Morley, Christopher, 1890-1957",Book,English,New York: Union Square Book Shop,1930.0,31 p. ; 27 cm.,nan,11658580636599264528,16232791760380581263,2393258666629190722,3239280228008868087,232641095895406674,2196982082480652151,451418040826135048,586096891538735121,11957213470032839208,'SCSB-12459219',A terrible beauty : poetry of 1916,nan,Book,English; Irish,"Dublin, Ireland: O'Brien Press Ltd",2015.0,160 pages : illustrations ; 21 cm,nan,37,34,29,0,20,38,28,35,0
22,'SCSB-4463178',False,,"Joyce Kilmer - poet, patriot and man","McCormack, Edward Joseph",Manuscript; Book,English,nan,1929.0,1 v.,nan,1734730338376401185,16256223025836315621,5990962635508100190,12246599569607877279,232641095895406674,11957213470032839208,72762108399452352,5489244177663684726,11957213470032839208,'9923482773506421',"Catalogue of first editions of esteemed authors : prepublications of their works in proof and page form. Original manuscripts, association books. Inclusive manuscripts of Christopher Morley [some never printed]. William McFee. Rare pamphlets mostly inscribed: by Cabell, Chesterton, Conrad, Coolidge, Fitzgerald, O'Henry, Hergesheimer, Huxley, Hudson, Joyce Kilmer, Lawrence, Newton, Tomlinson, Wilder and others. The property of Christopher Morley, Esq., of Roslyn, L.I. Sold by his order. Inclusive, additions from the library of a friend (arranged in a separate alphabet) consisting of choice modern press books, first editions, inclusive, the rare William Andrew Clark catalogue series, original drawings by Beardsley, original manuscript of a playlet by G. Bernard Shaw","Morley, Christopher, 1890-1957",Book,English,New York: Union Square Book Shop,1930.0,31 p. ; 27 cm.,nan,36,27,29,25,0,42,22,32,0
46,'9914906883506421',True,SCSB-6234400,Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 p. ; 23 cm.",nan,12753784409637129240,16291392073789804710,11957213470032839208,3239280228008868087,232641095895406674,9620930996559419948,3188898182016794764,235057891832178982,11957213470032839208,'SCSB-4463178',"Joyce Kilmer - poet, patriot and man","McCormack, Edward Joseph",Manuscript; Book,English,nan,1929.0,1 v.,nan,33,27,32,25,0,27,24,32,0
47,'SCSB-6234400',True,9914906883506421,Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 p. ; 23 cm.",nan,5553054940319981637,16291392073789804710,11957213470032839208,3239280228008868087,232641095895406674,9620930996559419948,3188898182016794764,235057891832178982,11957213470032839208,'9914906883506421',Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 p. ; 23 cm.",nan,37,0,0,0,0,0,0,0,0
48,'SCSB-2150672',True,9914906883506421,Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 pages ; 23 cm",nan,396423455324512984,16291392073789804710,11957213470032839208,3239280228008868087,232641095895406674,9620930996559419948,3188898182016794764,9408331078984476724,11957213470032839208,'SCSB-6234400',Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 p. ; 23 cm.",nan,18,0,0,0,0,0,0,22,0
93,'SCSB-12601377',False,,Science; an introductory textbook,"Holmyard, Eric John, 1891-1959",Book,English,London: J.M. Dent & son,1926.0,"x, 229, [1] p. port., illus.",nan,3421901291302554557,16810731938742287894,9220399352700035845,3239280228008868087,232641095895406674,967749495838530600,144115791573705259,3333243751544576037,11957213470032839208,'SCSB-2150672',Science : an American Bicentennial view : commentaries from a series of Academy forums,nan,Book,English,Washington: National Academy of Sciences,1977.0,"vii, 108 pages ; 23 cm",nan,31,31,29,0,0,30,30,31,0
40,'9968439153506421',False,,Science : a many-splendored thing,"Novak, Igor",Book,English,London: World Scientific,2011.0,"xv, 320 p. : ill. (some col.), maps ; 23 cm.",nan,15993055070735316280,17172899154825093198,5807232754765577905,3239280228008868087,232641095895406674,9682848954807245957,369296273302487050,1995558197328429525,11957213470032839208,'SCSB-12601377',Science; an introductory textbook,"Holmyard, Eric John, 1891-1959",Book,English,London: J.M. Dent & son,1926.0,"x, 229, [1] p. port., illus.",nan,35,30,34,0,0,23,18,35,0
39,'99125358072606421',False,,Science : a many-splendored thing,"Novak, Igor",Book,English,London: World Scientific,2011.0,1 online resource (337 p.),nan,6966158716198880576,17172899154825093198,5807232754765577905,3239280228008868087,232641095895406674,9682848954807245957,369296273302487050,16268706116971181648,11957213470032839208,'9968439153506421',Science : a many-splendored thing,"Novak, Igor",Book,English,London: World Scientific,2011.0,"xv, 320 p. : ill. (some col.), maps ; 23 cm.",nan,37,0,0,0,0,0,0,40,0
54,'99124757523506421',True,99127156263806421,"Science : evidence, truth & integrity","Passaglia, Elio",Book,English,"Gaithersburg, MD: U.S. Dept. of Commerce, National Institute of Standards and Technology",1985.0,1 online resource.,nan,12713952362809529780,17234976803888639048,1355896660964246370,3239280228008868087,232641095895406674,14598047078679420064,2489647350257562665,7027588005393774160,11957213470032839208,'99125358072606421',Science : a many-splendored thing,"Novak, Igor",Book,English,London: World Scientific,2011.0,1 online resource (337 p.),nan,29,25,34,0,0,31,22,7,0
55,'99127156263806421',True,99124757523506421,"Science : evidence, truth & integrity","Passaglia, Elio",Book,English,"Gaithersburg, MD: U.S. Dept. of Commerce, National Institute of Standards and Technology",1985.0,1 online resource.,nan,2650395040597542117,17234976803888639048,1355896660964246370,3239280228008868087,232641095895406674,14598047078679420064,2489647350257562665,7027588005393774160,11957213470032839208,'99124757523506421',"Science : evidence, truth & integrity","Passaglia, Elio",Book,English,"Gaithersburg, MD: U.S. Dept. of Commerce, National Institute of Standards and Technology",1985.0,1 online resource.,nan,28,0,0,0,0,0,0,0,0
78,'999970313506421',False,,"The circus, and other essays and fugitive pieces","Kilmer, Joyce, 1886-1918",Book,English,"Port Washington, N.Y.: Kennikat Press",1968.0,311 pages 18 cm.,nan,10514162722688902168,18083181628597601936,2342903382622522707,3239280228008868087,232641095895406674,9603039485809409026,144118418834989072,7329117219877644841,11957213470032839208,'99127156263806421',"Science : evidence, truth & integrity","Passaglia, Elio",Book,English,"Gaithersburg, MD: U.S. Dept. of Commerce, National Institute of Standards and Technology",1985.0,1 online resource.,nan,31,38,32,0,0,33,23,27,0
